name	log.BF.FF.2.	p	q	log.BF.2.	log.FF.2.
CAMLG	1.21509720371969	0.0384806243084495	0.206722444907012	7.03756274849106	5.82246554477137
LRCH1	-0.160234136473367	0.194459481006713	0.304755087515184	6.10747017953115	6.26770431600452
GSTP1	0.187069804597281	0.360224960227618	0.399553667525873	7.18117104414577	6.99410123954849
CRB1	0.165641430541774	0.452973436404291	0.449875808245393	7.36718121336409	7.20153978282232
BLK	0.16301921256915	0.426465748021306	0.440975273148723	7.0149047015957	6.85188548902654
NKTR	0.0799727503550933	0.591669469923228	0.523025857832405	7.43858634253958	7.35861359218448
IFNGR1	0.435718567718908	0.5113163973555	0.487385448185854	8.93373125441565	8.49801268669674
CCL4	0.234677717377020	0.662665553858328	0.544174196747199	7.1036742191447	6.86899650176769
HYOU1	-0.297590463071027	0.0174732887882400	0.202550985534327	7.26169390820032	7.55928437127135
SOD1	0.136356825618382	0.569682631316897	0.515497541445834	6.69425861472492	6.55790178910654
PTAFR	0.00151321949828986	0.991844334261393	0.633644515876452	5.89682274741895	5.89530952792066
ASGR2	0.587223823114948	0.335495811977398	0.3891178376276	7.52343836891404	6.9362145457991
ASGR2	0.159736891048485	0.555990315519543	0.510443405303086	6.10584262795236	5.94610573690388
HLA-DRB5	-0.73424986670367	0.279045338297527	0.355407039197214	6.72924528821974	7.46349515492341
THBS2	-0.236303119264631	0.425592616528279	0.440975273148723	7.40342497144642	7.63972809071105
FGG	-0.0989279459103285	0.309333112230446	0.374032800256062	6.20381793686519	6.30274588277552
CSNK2A1	-0.0662349367098436	0.690849858435571	0.552130531359846	5.80822909448503	5.87446403119488
NDST1	-0.380466036265484	0.00989094694371134	0.173258732453382	5.8918070087352	6.27227304500069
IFIT5	-0.16437347668072	0.375528762835808	0.405148062428008	6.54841055318362	6.71278402986434
S100A8	0.63038408496606	0.478003001959243	0.467744376344982	8.10343436089968	7.47305027593362
SP3	0.493309186956875	0.0637674759291574	0.220545484308356	8.69478324531634	8.20147405835946
GULP1	0.0245947553072590	0.903907929700582	0.611382715508176	6.16696116087171	6.14236640556445
TBXA2R	0.188647614765166	0.35229331434131	0.399553667525873	5.8476045647675	5.65895695000233
LMO2	0.3790741856384	0.200782437862409	0.311019605606713	6.1077291819368	5.7286549962984
FKBP5	1.22402185097858	0.0370505279331631	0.206722444907012	7.37014475117049	6.14612290019191
SQSTM1	0.941613664753044	0.0793314292384685	0.231113314417102	6.70455914015331	5.76294547540027
TST	1.53536977861695	0.096589610782666	0.242198941473985	8.50288342553115	6.9675136469142
HSPB8	0.135004722211586	0.395857653937418	0.419045946352749	7.72600141954089	7.5909966973293
KIT	0.137287800986138	0.265239245671024	0.345500654946424	6.89054670744008	6.75325890645394
LIFR	-0.113021782175819	0.484949771718282	0.4720396676627	6.61868023210057	6.73170201427639
ATM	-0.023936801924088	0.860404846410799	0.600737148010285	7.11873732170948	7.14267412363357
